IRIS;REVDISMED;MEN_TOT_2019;MEN_1PERS_2019;FAM_TOT_2019;FAM_2ENF_2019;FAM_3ENF_2019;FAM_4ENFPLUS_2019;PART_FAM_2ENF_2019;ACCESS;logaccessstand;trv50stand;distancestand;CAH_4;immo_2017;immo_2018;immo_2019;immo_2020;immo_2021;immo_nb_annees;immo_moy;immo_ECTYPE;immo_ECTYPE/MOY;immo_qualite
692850000;25130;1510,862661;270,617282;1250,712728;311,6218651;128,6835712;25,90928999;30,64520671;3100;-0,281495026;0,420655556;0,19778831;2;2770;3183;3615;3445;3560;5;3314,6;346,9053185;0,104659784;oui
692860101;25670;1172,398564;239,0713863;931,2117763;229,2273377;96,20722695;22,04827198;29,69220166;10409;0,173927544;-0,225976515;-0,442882104;3;3785;3450;3459;3691;3680;5;3613;150,3678822;0,041618567;oui
692860102;29440;1371,528522;381,7916488;975,4359641;227,424424;72,91452;10,05876726;22,86998204;3335;-0,254021365;-0,225976515;-0,662071888;3;3750;3693;3767;3759;4533;5;3900,4;354,8264364;0,090971807;oui
692860201;14080;606,5545749;135,7235094;472,9973437;95,93249714;58,78810957;63,27028332;35,81130643;22707;0,467199144;-0,49824265;-0,659950592;3;4698;3385;3375;3621;4389;5;3893,6;611,2305621;0,156983399;oui
692860202;16740;932,5571621;313,9832842;609,7520809;127,7706524;50,30906237;23,26671635;21,79698198;20856;0,435228289;-0,260009782;-0,631943204;3;2376;2468;2639;2345;3042;5;2574;285,5389641;0,110931998;oui
692860301;13600;902,4186035;336,7442577;568,9585563;107,5285971;83,47389471;52,79850468;26,91843205;22707;0,467199144;-0,49824265;-0,595568542;3;1326;3044;4566;3800;4718;5;3490,8;1382,359288;0,396000713;nope
692860302;17180;1238,813289;440,6907317;798,1480993;144,9775099;122,6467106;61,37989163;26,5574588;20856;0,435228289;-0,260009782;-0,571379317;3;1517;1512;1457;1839;1664;5;1597,8;155,1409037;0,097096573;oui
692860303;16550;669,2949337;240,8697914;421,5032548;82,82996795;53,66932547;58,54611503;29,44645915;22707;0,467199144;-0,49824265;-0,546303388;3;2191;2189;2616;2509;2502;5;2401,4;198,2001514;0,082535251;oui
692860304;16700;726,9723946;218,4957041;514,6607499;109,4589819;73,92689908;35,893759;29,90898311;20856;0,435228289;-0,260009782;-0,526621226;3;2887;1623;2513;2158;2818;5;2399,8;521,2856223;0,217220444;oui
692860401;15930;943,5433213;322,5014067;622,8794516;121,1376734;85,30885599;44,28146446;26,52137408;22707;0,467199144;-0,49824265;-0,59049165;3;1257;1257;1259;1565;1602;4;1388;178,9469195;0,128924294;oui
692860402;13480;865,5851756;170,9718994;703,2817852;113,7184586;126,2064646;130,2300585;42,33953922;22707;0,467199144;-0,49824265;-0,624774594;3;0;0;0;0;0;0;0;0;#DIV/0!;nope
692860501;24960;1293,013933;465,8222833;822,1971758;163,3853342;98,80231057;20,3585771;21,93648705;11198;0,201398876;-0,260009782;-0,635341143;3;3220;2839;3358;3599;3825;5;3368,2;375,517909;0,111489196;oui
692860502;22060;1256,412594;498,5214789;754,2699696;98,17778231;69,14706778;26,92717227;15,50553547;12660;0,247537208;-0,260009782;-0,557480682;3;2744;3140;3174;3096;3445;5;3119,8;250,4460022;0,0802763;oui
692870000;26960;2598,302312;579,6212851;1998,694087;469,6931103;164,8922621;19,98694087;25,3875969;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
692870101;26960;1209,209922;289,8106425;904,4090741;219,8563495;79,94776346;9,993470433;25,94142259;5144;-0,091083816;0,216455955;0,139379204;2;3197;2809;3218;4015;3784;5;3404,6;487,131707;0,143080452;oui
692870102;26960;1389,09239;289,8106425;1094,285012;249,8367608;84,94449868;9,993470433;24,90974729;5144;-0,091083816;0,216455955;0,040662635;2;3303;3171;3582;3607;3781;5;3488,8;246,7573707;0,070728437;oui
692880000;26130;2215;570;1650;365;115;55;24,0990991;11081;0,197449775;1,03325436;0,343937596;2;3398;3181;3270;3710;3898;5;3491,4;302,9848181;0,086780323;oui
692890000;26950;1815,270278;421,579163;1388,73136;357,1023498;79,35607773;24,79877429;25,47945205;2070;-0,433339121;1,135354161;0,231103764;2;3444;3347;3217;3601;3903;5;3502,4;264,2040878;0,075435155;oui
692900101;16610;796,3461091;276,8849203;508,5346164;100,7745807;55,11488293;17,62817265;22,09235041;17031;0,359050677;0,04628962;-0,380570942;3;1968;1866;2303;1928;2109;5;2034,8;174,4984241;0,08575704;oui
692900102;19990;764,6798852;310,1359953;458,4899439;88,20576258;58,23780858;29,08705866;22,83693808;23280;0,476569283;0,04628962;-0,414011635;3;2874;3338;3048;2732;3321;5;3062,6;268,1861294;0,087568122;oui
692900103;19520;948,2744709;436,4531945;503,1865643;99,02386953;52,97128308;21,36477434;18,44961597;23162;0,474658656;0,04628962;-0,416974524;3;3376;3223;3015;2983;3313;5;3182;176,0454487;0,055325408;oui
692900104;21180;875,5703279;331,4043965;529,5143152;113,8719946;45,47889389;22,5338059;21,12681394;16841;0,354832534;0,284522489;-0,328194883;3;2003;1971;2053;2392;2689;5;2221,6;310,8501247;0,139921734;oui
692900105;18150;1183,560096;561,1959644;585,8690758;136,3721103;49,24873425;22,47028899;18,14117999;35926;0,639697961;-0,123876714;-0,35552823;3;3402;3156;3084;3010;2901;5;3110,6;188,2386783;0,060515231;oui
692900201;25100;722,7365109;139,6214119;579,0226333;89,91746993;54,14944891;14,70444294;22,09318547;11584;0,214140978;0,284522489;-0,18604098;3;2834;2741;3318;3038;3766;5;3139,4;414,3667458;0,131989153;oui
692900202;25460;797,7473859;149,8643769;651,3770088;150,1242516;36,15820902;7,919971372;24,2376936;3230;-0,266049427;0,284522489;-0,331877914;3;2158;2639;3349;3086;3287;5;2903,8;501,1433927;0,172581925;oui
692900301;20210;1982,733535;839,3152394;1112,393199;228,073198;140,7142475;44,58036677;21,17979325;16986;0,358055912;0,284522489;-0,50610844;3;2718;2598;3257;3305;3428;5;3061,2;375,7189109;0,122735826;oui
692900302;17140;1059,627216;381,2438926;654,9734774;142,6034842;103,2281861;59,85471638;29,50021834;17176;0,362238247;-0,362109583;-0,33619286;3;2117;2030;2085;2510;2575;5;2263,4;257,7019596;0,113856128;oui
692900401;15390;751,5817838;196,1537256;546,2570299;77,75079814;111,49536;55,52784626;32,97015872;34785;0,627562943;0,04628962;-0,330808969;3;4898;4536;3880;3440;2945;5;3939,8;793,1905194;0,20132761;oui
692900402;13990;1025,142356;357,3540671;653,758863;127,7482984;119,7430432;52,27428743;29,64709679;16190;0,340010099;0,04628962;-0,307245842;3;0;0;0;0;0;0;0;0;#DIV/0!;nope
692900403;17500;673,304588;231,0606097;440,8431246;85,86657759;63,70821348;28,33480309;26,47843509;12417;0,240250215;0,04628962;-0,279251058;3;2088;2022;2165;2466;2057;5;2159,6;179,2325305;0,082993393;oui
692900404;15100;844,7838844;339,4731076;497,8603298;117,4713788;45,97915472;41,49760058;24,47628685;12417;0,240250215;0,04628962;-0,32077376;3;3362;3508;3486;3662;3891;5;3581,8;203,084219;0,056698928;oui
692900405;19420;711,7307684;257,2305247;466,4195842;114,9405089;54,59828088;22,58186067;26,54883183;12417;0,240250215;0,04628962;-0,305011726;3;1473;1615;1663;1712;2002;5;1693;194,4389364;0,114848752;oui
692900501;24190;1222,537588;445,9490985;767,9950532;150,0015439;55,23458152;11,3522018;17,84170441;22241;0,459402725;-0,362109583;-0,503175215;3;2755;3138;3186;3510;3287;5;3175,2;275,0721723;0,086631448;oui
692900502;21330;1253,535188;377,8508924;861,8205757;209,7672566;82,48560802;17,75398348;25,0071778;22228;0,459182893;0,04628962;-0,449123816;3;2385;2390;2460;2687;2834;5;2551,2;200,2141354;0,078478416;oui
692900601;24380;1414,372915;553,4764612;852,099567;154,2367853;41,4850422;16,41334102;15,09240086;47132;0,741775301;-0,328076316;-0,422163629;3;3641;3488;3318;3586;3578;5;3522,2;126,653859;0,035958736;oui
692900602;22450;852,9995673;268,775048;572,877471;151,2610623;35,41673948;19,54644224;24,50230225;23280;0,476569283;0,04628962;-0,387611301;3;3455;3214;3063;2989;3317;5;3207,6;188,3555149;0,058721635;oui
692900701;24740;649,6877288;142,4285131;503,1376225;131,8459636;60,28783063;16,82788945;32,36874926;78172;0,932009975;-0,566309184;-0,554568081;3;3270;3567;3730;4081;4053;5;3740,2;341,0200874;0,091176966;oui
692900702;28330;844,9822301;164,3441178;672,6213084;201,9199382;53,62468063;21,7005326;33,12504229;30185;0,574232366;0,216455955;-0,244635268;3;2991;3437;3346;3912;4501;5;3637,4;583,97714;0,160547957;oui
692910000;25180;2363,470995;667,2485145;1650,274221;436,6024796;108,7431052;24,37003083;24,58295693;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
692910101;25180;1153,592956;276,282588;862,2215059;245,804752;64,28465428;19,49620102;28,94900502;3004;-0,293322624;0,216455955;-0,233578085;3;2681;2988;3252;3087;3709;5;3143,4;378,4313676;0,120389186;oui
692910102;25180;1209,878038;390,9659265;788,0527147;190,7977276;44,45845097;4,873829814;20,36693908;5156;-0,090207727;0,216455955;-0,071288166;2;2890;2810;3024;3311;5642;5;3535,4;1192,937048;0,33742633;nope
692920000;23360;2851,860736;1068,055597;1745,441921;423,0208868;142,9798246;38,55242134;21,48760142;10914;0,191740186;-0,260009782;-0,592435695;3;3491;3546;3811;3778;3966;5;3718,4;196,7645801;0,052916464;oui
692930000;32550;852,9225904;163,0622089;689,7660083;178,4655277;53,97633147;14,5829927;28,96537038;1369;-0,588798175;-0,05581018;-0,43532763;3;3501;4094;3904;4299;4550;5;4069,6;398,3507249;0,097884491;oui
692940000;25230;1158,376498;326,9786018;831,1371724;208,9232786;65,96412941;5,013810239;24,16867333;764;-0,808099992;-0,532275917;-0,099007714;3;3290;3063;2954;3342;3969;5;3323,6;394,5013308;0,118696994;oui
692950000;26790;702,9239282;146,6134392;561,1140238;162,0331029;28,9389202;4,703837858;27,64847645;141;-1,443447584;0,829054759;0,069466842;1;3189;3761;3091;3748;3951;5;3548;382,5924725;0,107833279;oui
692960000;27560;1158,908582;252,379077;910,936948;240,0140099;58,16062476;9,397576892;26,43926542;2645;-0,341176004;-0,906641853;-0,264736332;3;3593;3125;3419;4048;3792;5;3595,4;352,0998438;0,097930646;oui
692970000;26270;2156,057308;489,1055931;1651,979095;404,2607453;104,8083414;34,93611379;25,40792541;2077;-0,432069809;0,114356154;0,084659911;2;3288;3076;3551;3600;3800;5;3463;283,0529986;0,081736355;oui
692980000;28340;1154,486201;212,1324693;947,5368317;269,3219884;77,71544426;10,36620549;30,81944463;1328;-0,600230654;1,169387428;0,034425968;2;3189;3189;3122;3601;3947;4;3409,6;355,4838956;0,104259707;oui
692990000;25580;1004,824869;211,8013205;793,0235488;221,6525447;54,18173314;4,925612104;27,94117647;5937;-0,037177292;1,101320894;0,499810772;1;2551;3034;4073;3346;3416;5;3284;557,5791424;0,169786584;oui
693810101;26990;2389,736734;1309,875779;865,5999284;151,0129206;54,97518764;6,186723248;9,753031524;316826;1,458183156;-1,451174123;-1,160012195;4;5169;5259;5261;6369;6031;5;5617,8;546,0084248;0,097192571;oui
693810201;27340;1453,181409;692,0133895;667,9324126;134,7672227;23,31198843;11,25392225;12,4514619;288367;1,422795629;-1,349074323;-1,110959926;4;3997;4769;4966;5261;5092;5;4817;492,3581014;0,102212601;oui
693810202;22970;2297,226599;1205,888209;834,5250692;112,9893267;17,24682193;16,50657983;7,191814033;280739;1,412715929;-1,349074323;-1,14174479;4;4286;4344;4954;5732;5579;5;4979;672,8870633;0,135145022;oui
693810301;22030;2054,058671;1090,895597;849,1816437;165,499075;29,7573079;5,361893258;10,34073654;143318;1,159916795;-1,076808187;-1,106081242;4;4614;4858;5284;5440;5712;5;5181,6;443,1329372;0,085520483;oui
693810302;23500;1131,054059;684,244145;401,5855829;57,17381468;21,39811651;8,921260786;8,057726707;152699;1,183755463;-1,076808187;-1,12600243;4;4155;4312;4532;5043;6021;5;4812,6;754,1699411;0,156707381;oui
693810303;24080;1465,088525;828,2670041;565,1348246;111,8819629;32,7351705;5,112694687;10,74563166;206362;1,296989247;-1,076808187;-1,130310678;4;4495;4735;5328;5937;5529;5;5204,8;587,5646347;0,112888994;oui
693810304;21920;1443,343088;833,8790581;536,9022917;142,1034775;17,8877135;20,9593944;13,20054328;280739;1,412715929;-1,349074323;-1,127672153;4;4771;4383;4628;5523;6005;5;5062;677,4673424;0,133833928;oui
693810401;26250;1658,027969;836,3098891;776,7959918;144,9493879;54,08393393;8,026503786;12,83609638;146805;1,168955262;-1,076808187;-1,104543475;4;4852;4753;5192;5574;6017;5;5277,6;523,9831104;0,099284355;oui
693810402;25610;1130,973497;518,6455223;584,3707734;181,0649062;35,74640954;12,96476298;20,83161234;192989;1,27179853;-1,076808187;-1,088799108;4;4012;4640;5498;5601;5747;5;5099,6;745,5463098;0,146197017;oui
693810501;26840;1281,27798;705,9370698;519,7899952;107,5145239;40,56145305;3,32798548;12,35217584;210589;1,304612953;-1,076808187;-1,146534776;4;5385;4844;5444;6131;5717;5;5504,2;472,1913807;0,085787468;oui
693820101;29170;1570,607955;867,1045484;579,1526007;88,40941223;17,56364794;0,975301692;7,394837213;301723;1,43981864;-1,451174123;-1,182998322;4;4510;5614;5717;6227;6743;5;5762,2;832,1686728;0,144418568;oui
693820102;27800;1301,573765;641,6154295;573,133187;105,8740595;37,85197215;14,40317199;13,01744258;287453;1,421602015;-1,349074323;-1,207796582;4;5675;5468;6307;6839;7300;5;6317,8;770,0381159;0,121883902;oui
693820202;35160;1178,829672;600,8817748;461,6151746;70,65163623;46,07629966;10,27110167;11,95288491;298295;1,435522432;-1,451174123;-1,217321066;4;5186;5280;5968;7042;6359;5;5967;773,1785046;0,129575751;oui
693820204;33270;1133,430603;582,9746765;467,9931005;74,34256902;45,75090072;32,25926301;14,49642283;339451;1,484117639;-1,553273924;-1,234479666;4;4431;5075;6073;5629;5932;5;5428;676,2137236;0,124578799;oui
693820301;34740;1364,124564;564,1191402;698,6207692;112,4179653;29,20225529;29,15601725;13,52426074;271964;1,400776162;-1,655373725;-1,188835908;4;5170;5586;5261;6210;5703;5;5586;412,8395572;0,073906115;oui
693820302;30170;1121,89006;680,158538;404,4982359;84,58894314;20,36238088;6,373057864;10,26355844;330834;1,474449908;-1,655373725;-1,194972691;4;4656;5292;5480;6191;6714;5;5666,6;801,3268996;0,141412293;oui
693820401;30590;1012,665888;469,2917747;488,8479883;103,2737382;30,47200674;16,27992601;15,65801532;303935;1,442565039;-1,553273924;-1,214717505;4;4331;5244;5115;6712;5501;5;5380,6;862,8419902;0,160361668;oui
693820402;28310;1849,55971;856,8250906;842,1477471;137,1311502;51,91763762;20,08325668;12,30932243;278202;1,409302731;-1,553273924;-1,18321689;4;4756;5023;5704;5601;6216;5;5460;578,2598897;0,105908405;oui
693820502;25180;2538,077525;1201,269405;1212,000139;277,0752613;101,042569;34,85774941;17,11270011;152242;1,182628513;-1,417140857;-1,099673789;4;4733;4692;4870;5889;6243;5;5285,4;726,4910874;0,137452433;oui
693820503;21540;888,9911909;524,5897366;319,0206546;47,86761775;24,94124904;0;8,63062707;291108;1,42635261;-1,893606593;-1,153991118;4;5143;4859;4711;5220;5274;5;5041,4;244,3139374;0,048461526;oui
693820504;21560;2120,390457;1180,358235;847,3135813;150,2354661;45,18541747;11,78138224;10,21872791;201594;1,2882001;-1,553273924;-1,114189438;4;3900;3866;4630;5336;5139;5;4574,2;681,6422816;0,149018906;oui
693830102;34870;971,379764;514,8347045;429,7610272;84,86635362;14,98703506;11,72929755;11,81274512;299445;1,43696917;-1,349074323;-1,170101417;4;4857;5443;4948;4973;6079;5;5260;511,461631;0,097236052;oui
693830103;30580;1032,086632;493,7127675;495,9933313;102,2961555;27,05399615;6,431246864;13,71936565;276419;1,406885264;-1,315041056;-1,135526449;4;4465;4649;4818;5670;6037;5;5127,8;686,5046977;0,133878992;oui
693830104;31220;1459,789031;622,4695223;788,146256;162,6579564;58,78850831;20,03958085;17,11919356;322581;1,46495152;-1,417140857;-1,146722716;4;3756;4329;5627;5257;5771;5;4948;871,4751861;0,176126755;oui
693830105;30000;1831,270088;949,7326604;740,2333738;133,742633;36,62583723;12,39177399;10,81443298;294673;1,430929112;-1,315041056;-1,188516031;4;4673;4787;5265;5411;6047;5;5236,6;549,4895813;0,10493251;oui
693830201;19300;1626,709411;953,5612671;541,0524026;72,56310632;34,26322081;15,82982958;8,206545891;316257;1,457507297;-1,246974522;-1,171346495;4;4052;4167;4249;5579;4691;5;4547,6;625,2973693;0,137500521;oui
693830202;23000;1615,743106;833,4905906;584,0322216;104,6823707;45,06883358;19,51070223;11,94068308;298531;1,435819782;-1,315041056;-1,146656925;4;3578;4560;4884;5250;5359;5;4726,2;715,1378888;0,151313505;oui
693830203;27450;1710,752562;925,3502718;692,2439236;128,939924;22,45428869;7,359959057;9,814214976;359708;1,505911029;-1,417140857;-1,15052953;4;4078;4292;4708;5236;5679;5;4798,6;661,5397191;0,137860984;oui
693830204;24610;2024,024467;1222,459334;694,8153786;103,7414527;39,52108072;22,68341237;8,655303529;308299;1,44792521;-1,246974522;-1,125130998;4;4036;4064;4606;5108;5291;5;4621;578,5257125;0,125194917;oui
693830205;23840;1463,172521;822,419089;562,9329453;128,0384529;46,53930421;8,456998914;13,21214763;317851;1,459397594;-1,417140857;-1,127829027;4;3958;3806;4492;5025;5458;5;4547,8;699,5407065;0,153819585;oui
693830301;21380;1486,772927;760,3021579;629,2019344;116,9697231;50,56141025;32,38434683;14,38754166;263954;1,389536052;-1,315041056;-1,099542141;4;4220;4310;4162;5352;5519;5;4712,6;664,6456199;0,141035866;oui
693830302;24700;5449,882195;2986,968597;2194,020577;479,5092665;109,184241;38,04137041;12,09681891;220491;1,321889045;-1,417140857;-1,091840746;4;3809;4198;4615;5187;5249;5;4611,6;623,0182983;0,135098078;oui
693830401;24360;1346,046845;577,339259;612,3405273;117,5802928;54,59946805;12,70458849;15,54068174;310716;1,450861384;-1,825540059;-1,06469439;4;3632;5057;5250;4794;4830;5;4712,6;631,5685236;0,134017002;oui
693830402;23920;1685,332498;725,8818166;912,1963909;231,3651515;81,3673779;31,86957367;21,036975;209981;1,303525853;-1,553273924;-1,034227685;4;3317;3713;3704;4524;4652;5;3982;577,6101627;0,145055289;oui
693830404;25300;1775,018832;820,710819;870,5745258;163,4897625;62,59628349;20,34589099;14,57068955;248270;1,366503783;-1,451174123;-1,012251467;4;3107;3821;3868;4443;4960;5;4039,8;699,4359871;0,173136291;oui
693830405;23430;1904,598504;925,8024423;916,3539929;188,0268946;64,1604371;24,13995361;15,00020737;153630;1,186040888;-1,281007789;-1,009433595;4;3294;3767;4217;4649;4914;5;4168,2;654,7814139;0,15708973;oui
693830501;25660;1984,725173;1057,469543;828,3306872;132,2057421;39,46532265;12,95225509;9,790184393;229028;1,33617185;-1,621340458;-1,053466596;4;3878;3824;4207;4905;4985;5;4359,8;554,6798176;0,127225978;oui
693830502;24880;2332,981691;1136,964789;1071,566435;248,8907788;67,78551262;9,757618032;14,78058838;131368;1,127182;-1,281007789;-1,003793235;4;3648;3649;4171;4664;4947;5;4215,8;587,6229233;0,139385863;oui
693830601;22770;2287,59722;1090,594603;1044,033332;255,5655418;102,1338658;35,66117933;18,42759482;249773;1,368773112;-1,451174123;-1,020762245;4;3765;3563;4633;4338;4764;5;4212,6;528,8736144;0,125545652;oui
693830602;21270;1992,590128;1100,898128;827,9478513;133,2962219;59,11223482;11,4009532;10,5663911;301333;1,439332332;-1,315041056;-1,046271701;4;3786;4205;4853;4800;4997;5;4528,2;513,4351955;0,113386157;oui
693830603;31460;1956,075764;802,5734226;1060,894753;222,7591112;34,66089619;5,115056632;14,08851879;342207;1,487157957;-1,315041056;-1,016157469;4;5438;4378;4997;5291;5149;5;5050,6;410,1271754;0,081203654;oui
693830604;27710;1550,426003;776,3352179;712,3972795;125,8151368;26,68522661;8,389055015;10,80714088;253390;1,374178804;-1,042774921;-0,994594422;4;4276;4330;4538;5384;5367;5;4779;553,2766035;0,115772464;oui
693830701;24720;1655,206356;707,3106304;891,9282258;204,33746;69,26852428;12,23033043;17,87327225;140101;1,151380984;-1,281007789;-0,964788999;4;3556;3993;4047;4310;5273;5;4235,8;639,9247612;0,151075301;oui
693830702;23950;2095,843274;991,9967188;1028,246795;201,8239848;64,15694759;26,34060493;14,4696189;106699;1,048979958;-1,042774921;-0,957203815;4;4326;4235;4381;4675;5066;5;4536,6;338,7274716;0,074665492;oui
693830703;29260;1998,635331;974,7607374;944,7678937;177,2569095;70,90467793;10,00663475;13,4495635;155221;1,189914616;-1,246974522;-0,912640278;4;4751;4578;4371;5064;5120;5;4776,8;318,2494305;0,066623981;oui
693830801;25950;1634,135393;840,500154;752,3651262;120,6661409;52,42648521;13,55130871;11,71749659;261061;1,385392382;-1,076808187;-0,969672619;4;3859;3779;4085;4432;4775;5;4186;415,3961964;0,099234638;oui
693830802;24400;1983,059753;1123,20057;730,665466;87,61318122;40,17908132;2,463171045;7,026151355;279670;1,411281507;-1,042774921;-0,922617879;4;4745;4123;4361;5079;4976;5;4656,8;406,3129336;0,087251532;oui
693830804;25310;856,7149573;394,2147417;430,6154886;83,17749744;42,58072785;20,79965247;17,76824762;99936;1,024359581;-0,838575319;-0,868810694;4;4127;4534;3836;5500;5182;5;4635,8;698,9450622;0,150771186;oui
693830901;25770;2295,853471;1066,359982;1178,380143;289,6743248;101,8544866;30,57941422;18,80432488;122863;1,102016129;-1,246974522;-0,878728845;4;4196;4222;4534;4724;5242;5;4583,6;429,1419346;0,09362552;oui
693830902;32410;1016,049465;380,5132235;614,166278;147,6272776;52,8524343;14,21903779;21,58471643;87336;0,973688711;-1,042774921;-0,86683797;4;5788;4432;4816;6036;6364;5;5487,2;825,2873439;0,150402271;oui
693840101;27820;1053,95119;447,2560199;572,6057204;109,6333537;18,28470357;0;12,54268615;156976;1,194141857;-1,076808187;-1,073984102;4;4023;4559;4630;5569;5666;5;4889,4;705,7026994;0,14433319;oui
693840102;26220;1545,670171;842,0827233;646,8625947;128,4327442;50,24394668;10,88916256;12,73155241;81841;0,949255349;-0,906641853;-1,0442385;4;4163;4256;4908;5479;6033;5;4967,8;799,0486218;0,16084557;oui
693840103;27100;1620,731939;702,6372379;853,3410359;195,1503967;34,37052387;12,55589065;15,55785291;97332;1,014432682;-0,906641853;-1,059324155;4;4927;5369;4988;5546;5769;5;5319,8;360,4687226;0,067759826;oui
693840202;25090;1372,416775;648,3864505;672,7114243;192,2933795;12,93937962;0;15,53501546;79746;0,939505318;-0,906641853;-1,050883997;4;5305;4673;5069;6130;5980;5;5431,4;614,7123718;0,113177518;oui
693840203;26810;1097,760322;506,8966432;571,0307957;117,6738831;43,05867688;0;14,91125972;134250;1,135341387;-1,076808187;-1,082092712;4;4386;4537;6054;6115;6127;5;5443,8;898,7272668;0,165091897;oui
693840204;24990;1553,597242;796,1983251;715,1997522;167,603607;35,61256089;11,19163634;14,18605776;129074;1,120558345;-1,076808187;-1,051482646;4;5581;5686;5626;6038;5934;5;5773;201,3628566;0,034880107;oui
693840301;27320;1579,521124;696,139712;845,4509515;206,0878788;52,39845809;13,89103523;17,66859248;130185;1,1237808;-1,076808187;-1,030710492;4;5286;5026;5397;5339;5951;5;5399,8;339,191244;0,06281552;oui
693840302;26240;1137,511739;581,4336124;527,2712801;131,9360103;31,33143893;9,333243758;15,56777589;69534;0,887983396;-0,906641853;-1,069641945;4;4577;4976;5113;5861;6128;5;5331;643,8505261;0,120774813;oui
693840303;26420;1417,625237;687,779692;688,4185859;132,7791976;47,55416437;12,27695671;13,99582616;96824;1,012465167;-0,906641853;-1,084060514;4;5120;4785;5250;5691;6376;5;5444,4;613,7029412;0,112721869;oui
693840401;28420;826,9279321;328,2930252;479,8932394;126,186809;29,8705282;1,918071488;19,54690591;31577;0,591183372;-0,532275917;-1,02863521;3;4014;4386;4225;5053;6057;5;4747;829,1305687;0,174664118;oui
693840402;22460;982,7684537;453,8582947;519,5513957;72,30240344;22,03522755;11,35034965;10,85750242;53703;0,790848018;-0,702442252;-1,049369168;4;4468;4342;5095;5570;5634;5;5021,8;601,9744181;0,119872241;oui
693840403;26660;1134,282465;658,5625102;470,3909346;110,3868459;26,06117168;2,61767628;12,31810705;162175;1,206392703;-1,076808187;-1,074528536;4;3993;4536;5024;5260;5382;5;4839;573,1142992;0,118436516;oui
693840501;26440;1312,044046;522,3207543;738,7024864;151,6977839;24,56744512;6,730731434;14,51170403;37308;0,653890199;-0,702442252;-0,994976063;3;4528;4736;4652;5247;5223;5;4877,2;335,0085074;0,068688696;oui
693840502;29630;1386,907989;570,2807321;789,3233039;157,629622;36,91237093;8,722529149;14,95027351;199630;1,284519131;-0,94067512;-1,039026622;4;3599;3957;4465;5150;5188;5;4471,8;707,0613128;0,158115594;oui
693850101;25360;1223,421044;789,5219026;348,4165952;34,54127624;19,49332993;3,154263348;5,025655571;282867;1,415555169;-1,349074323;-1,154909866;4;4268;4646;5497;5514;6160;5;5217;755,3972465;0,144795332;oui
693850102;25120;1283,249295;854,5630757;343,0202874;51,82968813;19,89452192;2,892511607;6,230607735;267537;1,39460551;-1,246974522;-1,187061352;4;4752;4905;5519;5320;5416;5;5182,4;335,0362667;0,064648863;oui
693850103;24830;1272,301388;739,9650121;461,2059734;100,2093554;34,77806821;6,469499437;11,77658508;321693;1,463915074;-1,349074323;-1,195378772;4;4803;4482;5353;5474;5994;5;5221,2;591,567156;0,113300995;oui
693850104;26870;1413,629178;745,4950754;588,6123272;104,9631295;40,70541964;12,46823414;11,85337724;113339;1,071678936;-1,349074323;-1,168858282;4;3838;4221;5082;5552;5885;5;4915,6;868,3491809;0,176651717;oui
693850202;23430;599,3479819;325,1633876;277,9912814;65,37911021;36,27898121;3,613576764;17,45351128;50533;0,767972048;-0,804542052;-1,137265073;4;4378;3523;4821;4251;4373;5;4269,2;470,1703946;0,110130796;oui
693850203;22070;1542,492903;745,8006955;712,1829955;151,3142153;61,82358759;10,72652364;15,35437796;120221;1,093842826;-1,110841454;-1,116026842;4;3724;4015;4342;4525;5219;5;4365;567,6323634;0,130041779;oui
693850204;29480;941,0454225;415,6105223;497,0744964;74,55871965;25,90785758;5,767035588;11,6396797;107499;1,051788498;-0,974708387;-1,142657751;4;4637;4332;4048;4775;4921;5;4542,6;351,8128764;0,07744747;oui
693850301;18430;1131,17457;477,8552182;615,220945;116,0209503;61,14591984;31,31796793;19,07322153;31159;0,586173;-0,736475518;-0,978769741;3;2408;2255;2367;3174;3158;5;2672,4;454,0950341;0,169920309;oui
693850302;22150;1324,666376;498,7554081;795,5909074;139,9178476;65,99049596;35,51726521;18,65231939;31159;0,586173;-0,736475518;-1,060500894;3;2785;2976;3122;3458;4086;5;3285,4;510,7786213;0,155469234;oui
693850403;26710;1491,381961;659,1480015;777,3229309;157,5501432;54,49136458;7,794051739;15,30386411;8873;0,113898095;-0,600342451;-1,07408902;3;3240;2967;3774;3714;4513;5;3641,6;591,2861405;0,162369876;oui
693850404;24030;1082,151825;476,5037967;550,4221891;118,2860439;49,23133917;12,6380891;17,54317981;27699;0,541916643;-0,804542052;-1,029083083;3;2872;2691;3252;3141;3833;5;3157,8;437,2169942;0,138456202;oui
693850501;24220;1325,853026;525,0733737;769,4418922;210,3611656;46,23958535;15,60761102;21,0278217;40218;0,682129488;-0,736475518;-0,895420491;3;2420;2857;3193;3177;3364;5;3002,2;373,4631173;0,124396482;oui
